Municipios;Periodo;Total
31202 Peralta/Azkoien;2013;423
31202 Peralta/Azkoien;2012;434
31203 Petilla de Aragón;2024;.
31203 Petilla de Aragón;2023;.
31203 Petilla de Aragón;2022;.
31203 Petilla de Aragón;2021;.
31203 Petilla de Aragón;2020;.
31203 Petilla de Aragón;2019;.
31203 Petilla de Aragón;2018;.
31203 Petilla de Aragón;2017;.
31203 Petilla de Aragón;2016;.
31203 Petilla de Aragón;2015;.
31203 Petilla de Aragón;2014;.
31203 Petilla de Aragón;2013;.
31203 Petilla de Aragón;2012;.
31204 Piedramillera;2024;.
31204 Piedramillera;2023;.
31204 Piedramillera;2022;.
31204 Piedramillera;2021;.
31204 Piedramillera;2020;.
31204 Piedramillera;2019;.
31204 Piedramillera;2018;4
31204 Piedramillera;2017;4
31204 Piedramillera;2016;.
31204 Piedramillera;2015;.
31204 Piedramillera;2014;.
31204 Piedramillera;2013;.
31204 Piedramillera;2012;.
31205 Pitillas;2024;26
31205 Pitillas;2023;25
31205 Pitillas;2022;28
31205 Pitillas;2021;27
31205 Pitillas;2020;26
31205 Pitillas;2019;25
31205 Pitillas;2018;24
31205 Pitillas;2017;24
31205 Pitillas;2016;28
31205 Pitillas;2015;25
31205 Pitillas;2014;27
31205 Pitillas;2013;29
31205 Pitillas;2012;29
31206 Puente la Reina/Gares;2024;205
31206 Puente la Reina/Gares;2023;198
31206 Puente la Reina/Gares;2022;229
31206 Puente la Reina/Gares;2021;218
31206 Puente la Reina/Gares;2020;226
31206 Puente la Reina/Gares;2019;219
31206 Puente la Reina/Gares;2018;209
31206 Puente la Reina/Gares;2017;205
31206 Puente la Reina/Gares;2016;218
31206 Puente la Reina/Gares;2015;204
31206 Puente la Reina/Gares;2014;193
31206 Puente la Reina/Gares;2013;196
31206 Puente la Reina/Gares;2012;199
31207 Pueyo/Puiu;2024;11
31207 Pueyo/Puiu;2023;13
31207 Pueyo/Puiu;2022;15
31207 Pueyo/Puiu;2021;14
31207 Pueyo/Puiu;2020;13
31207 Pueyo/Puiu;2019;11
31207 Pueyo/Puiu;2018;11
31207 Pueyo/Puiu;2017;12
31207 Pueyo/Puiu;2016;19
31207 Pueyo/Puiu;2015;16
31207 Pueyo/Puiu;2014;15
31207 Pueyo/Puiu;2013;15
31207 Pueyo/Puiu;2012;13
31208 Ribaforada;2024;170
31208 Ribaforada;2023;174
31208 Ribaforada;2022;176
31208 Ribaforada;2021;165
31208 Ribaforada;2020;180
31208 Ribaforada;2019;180
31208 Ribaforada;2018;179
31208 Ribaforada;2017;183
31208 Ribaforada;2016;175
31208 Ribaforada;2015;172
31208 Ribaforada;2014;171
31208 Ribaforada;2013;163
31208 Ribaforada;2012;175
31209 Romanzado/Erromantzatua;2024;21
31209 Romanzado/Erromantzatua;2023;19
31209 Romanzado/Erromantzatua;2022;21
31209 Romanzado/Erromantzatua;2021;21
31209 Romanzado/Erromantzatua;2020;22
31209 Romanzado/Erromantzatua;2019;19
31209 Romanzado/Erromantzatua;2018;19
31209 Romanzado/Erromantzatua;2017;17
31209 Romanzado/Erromantzatua;2016;16
31209 Romanzado/Erromantzatua;2015;15
31209 Romanzado/Erromantzatua;2014;16
31209 Romanzado/Erromantzatua;2013;16
31209 Romanzado/Erromantzatua;2012;17
31210 Roncal/Erronkari;2024;19
31210 Roncal/Erronkari;2023;17
31210 Roncal/Erronkari;2022;17
31210 Roncal/Erronkari;2021;16
31210 Roncal/Erronkari;2020;17
31210 Roncal/Erronkari;2019;18
31210 Roncal/Erronkari;2018;15
31210 Roncal/Erronkari;2017;19
31210 Roncal/Erronkari;2016;18
31210 Roncal/Erronkari;2015;19
31210 Roncal/Erronkari;2014;18
31210 Roncal/Erronkari;2013;20
31210 Roncal/Erronkari;2012;19
31211 Orreaga/Roncesvalles;2024;.
31211 Orreaga/Roncesvalles;2023;.
31211 Orreaga/Roncesvalles;2022;.
31211 Orreaga/Roncesvalles;2021;.
31211 Orreaga/Roncesvalles;2020;5
31211 Orreaga/Roncesvalles;2019;5
31211 Orreaga/Roncesvalles;2018;6
31211 Orreaga/Roncesvalles;2017;5
31211 Orreaga/Roncesvalles;2016;6
31211 Orreaga/Roncesvalles;2015;4
31211 Orreaga/Roncesvalles;2014;4
31211 Orreaga/Roncesvalles;2013;4
31211 Orreaga/Roncesvalles;2012;4
31212 Sada;2024;11
31212 Sada;2023;9
31212 Sada;2022;13
31212 Sada;2021;11
31212 Sada;2020;11
31212 Sada;2019;13
31212 Sada;2018;12
31212 Sada;2017;14
31212 Sada;2016;13
31212 Sada;2015;16
31212 Sada;2014;16
31212 Sada;2013;17
31212 Sada;2012;17
31213 Saldías;2024;9
31213 Saldías;2023;10
31213 Saldías;2022;11
31213 Saldías;2021;12
31213 Saldías;2020;12
31213 Saldías;2019;12
31213 Saldías;2018;13
31213 Saldías;2017;12
31213 Saldías;2016;12
31213 Saldías;2015;11
31213 Saldías;2014;10
31213 Saldías;2013;11
31213 Saldías;2012;11
31214 Salinas de Oro/Jaitz;2024;9
31214 Salinas de Oro/Jaitz;2023;8
31214 Salinas de Oro/Jaitz;2022;10
31214 Salinas de Oro/Jaitz;2021;10
31214 Salinas de Oro/Jaitz;2020;10
31214 Salinas de Oro/Jaitz;2019;9
31214 Salinas de Oro/Jaitz;2018;10
31214 Salinas de Oro/Jaitz;2017;9
31214 Salinas de Oro/Jaitz;2016;8
31214 Salinas de Oro/Jaitz;2015;7
31214 Salinas de Oro/Jaitz;2014;10
31214 Salinas de Oro/Jaitz;2013;9
31214 Salinas de Oro/Jaitz;2012;8
31215 San Adrián;2024;369
31215 San Adrián;2023;377
31215 San Adrián;2022;440
31215 San Adrián;2021;440
31215 San Adrián;2020;439
31215 San Adrián;2019;434
31215 San Adrián;2018;446
31215 San Adrián;2017;438
31215 San Adrián;2016;442
31215 San Adrián;2015;438
31215 San Adrián;2014;439
31215 San Adrián;2013;440
31215 San Adrián;2012;454
31216 Sangüesa/Zangoza;2024;244
31216 Sangüesa/Zangoza;2023;239
31216 Sangüesa/Zangoza;2022;260
31216 Sangüesa/Zangoza;2021;265
31216 Sangüesa/Zangoza;2020;262
31216 Sangüesa/Zangoza;2019;272
31216 Sangüesa/Zangoza;2018;285
31216 Sangüesa/Zangoza;2017;274
31216 Sangüesa/Zangoza;2016;280
31216 Sangüesa/Zangoza;2015;297
31216 Sangüesa/Zangoza;2014;290
31216 Sangüesa/Zangoza;2013;302
31216 Sangüesa/Zangoza;2012;295
31217 San Martín de Unx;2024;30
31217 San Martín de Unx;2023;27
31217 San Martín de Unx;2022;25
31217 San Martín de Unx;2021;23
31217 San Martín de Unx;2020;26
31217 San Martín de Unx;2019;27
31217 San Martín de Unx;2018;27
31217 San Martín de Unx;2017;27
31217 San Martín de Unx;2016;29
31217 San Martín de Unx;2015;29
31217 San Martín de Unx;2014;32
31217 San Martín de Unx;2013;32
31217 San Martín de Unx;2012;29
31219 Sansol;2024;5
31219 Sansol;2023;6
31219 Sansol;2022;5
31219 Sansol;2021;5
31219 Sansol;2020;6
31219 Sansol;2019;7
31219 Sansol;2018;7
31219 Sansol;2017;7
31219 Sansol;2016;7
31219 Sansol;2015;7
31219 Sansol;2014;5
31219 Sansol;2013;4
31219 Sansol;2012;5
31220 Santacara;2024;31
31220 Santacara;2023;30
31220 Santacara;2022;41
31220 Santacara;2021;45
31220 Santacara;2020;42
31220 Santacara;2019;39
31220 Santacara;2018;39
31220 Santacara;2017;40
31220 Santacara;2016;36
31220 Santacara;2015;30
31220 Santacara;2014;31
31220 Santacara;2013;34
31220 Santacara;2012;51
31221 Doneztebe/Santesteban;2024;174
31221 Doneztebe/Santesteban;2023;183
31221 Doneztebe/Santesteban;2022;196
31221 Doneztebe/Santesteban;2021;197
31221 Doneztebe/Santesteban;2020;200
31221 Doneztebe/Santesteban;2019;202
31221 Doneztebe/Santesteban;2018;199
31221 Doneztebe/Santesteban;2017;204
31221 Doneztebe/Santesteban;2016;217
31221 Doneztebe/Santesteban;2015;217
31221 Doneztebe/Santesteban;2014;207
31221 Doneztebe/Santesteban;2013;203
31221 Doneztebe/Santesteban;2012;207
31222 Sarriés/Sartze;2024;.
31222 Sarriés/Sartze;2023;.
31222 Sarriés/Sartze;2022;.
31222 Sarriés/Sartze;2021;.
31222 Sarriés/Sartze;2020;.
31222 Sarriés/Sartze;2019;.
31222 Sarriés/Sartze;2018;.
31222 Sarriés/Sartze;2017;.
31222 Sarriés/Sartze;2016;.
31222 Sarriés/Sartze;2015;.
31222 Sarriés/Sartze;2014;.
31222 Sarriés/Sartze;2013;.
31222 Sarriés/Sartze;2012;.
31223 Sartaguda;2024;83
31223 Sartaguda;2023;81
31223 Sartaguda;2022;84
31223 Sartaguda;2021;88
31223 Sartaguda;2020;89
31223 Sartaguda;2019;92
31223 Sartaguda;2018;89
31223 Sartaguda;2017;92
31223 Sartaguda;2016;86
31223 Sartaguda;2015;84
31223 Sartaguda;2014;80
31223 Sartaguda;2013;79
31223 Sartaguda;2012;84
31224 Sesma;2024;55
31224 Sesma;2023;50
31224 Sesma;2022;56
31224 Sesma;2021;63
31224 Sesma;2020;63
31224 Sesma;2019;61
31224 Sesma;2018;69
31224 Sesma;2017;73
31224 Sesma;2016;76
31224 Sesma;2015;70
31224 Sesma;2014;69
31224 Sesma;2013;63
31224 Sesma;2012;73
31225 Sorlada;2024;.
31225 Sorlada;2023;.
31225 Sorlada;2022;.
31225 Sorlada;2021;.
31225 Sorlada;2020;.
31225 Sorlada;2019;.
31225 Sorlada;2018;.
31225 Sorlada;2017;.
31225 Sorlada;2016;.
31225 Sorlada;2015;.
31225 Sorlada;2014;.
31225 Sorlada;2013;.
31225 Sorlada;2012;.
31226 Sunbilla;2024;41
31226 Sunbilla;2023;45
31226 Sunbilla;2022;47
31226 Sunbilla;2021;47
31226 Sunbilla;2020;51
31226 Sunbilla;2019;53
31226 Sunbilla;2018;56
31226 Sunbilla;2017;59
31226 Sunbilla;2016;59
31226 Sunbilla;2015;58
31226 Sunbilla;2014;60
31226 Sunbilla;2013;49
31226 Sunbilla;2012;47
31227 Tafalla;2024;662
31227 Tafalla;2023;668
31227 Tafalla;2022;735
31227 Tafalla;2021;734
31227 Tafalla;2020;739
31227 Tafalla;2019;766
31227 Tafalla;2018;746
31227 Tafalla;2017;768
31227 Tafalla;2016;778
31227 Tafalla;2015;771
31227 Tafalla;2014;735
31227 Tafalla;2013;720
31227 Tafalla;2012;731
31228 Tiebas-Muruarte de Reta;2024;40
31228 Tiebas-Muruarte de Reta;2023;43
31228 Tiebas-Muruarte de Reta;2022;45
31228 Tiebas-Muruarte de Reta;2021;43
31228 Tiebas-Muruarte de Reta;2020;47
31228 Tiebas-Muruarte de Reta;2019;47
31228 Tiebas-Muruarte de Reta;2018;51
31228 Tiebas-Muruarte de Reta;2017;48
31228 Tiebas-Muruarte de Reta;2016;45
31228 Tiebas-Muruarte de Reta;2015;47
31228 Tiebas-Muruarte de Reta;2014;40
31228 Tiebas-Muruarte de Reta;2013;42
31228 Tiebas-Muruarte de Reta;2012;45
31229 Tirapu;2024;.
31229 Tirapu;2023;.
31229 Tirapu;2022;.
31229 Tirapu;2021;.
31229 Tirapu;2020;.
31229 Tirapu;2019;.
31229 Tirapu;2018;.
31229 Tirapu;2017;.
31229 Tirapu;2016;4
31229 Tirapu;2015;4
31229 Tirapu;2014;4
31229 Tirapu;2013;5
31229 Tirapu;2012;5
31230 Torralba del Río;2024;.
31230 Torralba del Río;2023;.
31230 Torralba del Río;2022;.
31230 Torralba del Río;2021;.
31230 Torralba del Río;2020;.
31230 Torralba del Río;2019;.
31230 Torralba del Río;2018;.
31230 Torralba del Río;2017;.
31230 Torralba del Río;2016;.
31230 Torralba del Río;2015;.
31230 Torralba del Río;2014;.
31230 Torralba del Río;2013;.
31230 Torralba del Río;2012;.
31231 Torres del Río;2024;5
31231 Torres del Río;2023;.
31231 Torres del Río;2022;8
31231 Torres del Río;2021;8
31231 Torres del Río;2020;6
31231 Torres del Río;2019;7
31231 Torres del Río;2018;7
31231 Torres del Río;2017;7
31231 Torres del Río;2016;9
31231 Torres del Río;2015;9
31231 Torres del Río;2014;8
31231 Torres del Río;2013;9
31231 Torres del Río;2012;10
31232 Tudela;2024;2.505
31232 Tudela;2023;2.495
31232 Tudela;2022;2.730
31232 Tudela;2021;2.632
31232 Tudela;2020;2.626
31232 Tudela;2019;2.614
31232 Tudela;2018;2.619
31232 Tudela;2017;2.642
31232 Tudela;2016;2.663
31232 Tudela;2015;2.616
31232 Tudela;2014;2.538
31232 Tudela;2013;2.489
31232 Tudela;2012;2.519
31233 Tulebras;2024;5
31233 Tulebras;2023;6
31233 Tulebras;2022;6
31233 Tulebras;2021;6
31233 Tulebras;2020;5
31233 Tulebras;2019;4
31233 Tulebras;2018;.
31233 Tulebras;2017;.
31233 Tulebras;2016;.
31233 Tulebras;2015;.
31233 Tulebras;2014;.
31233 Tulebras;2013;.
31233 Tulebras;2012;.
31234 Ucar;2024;11
31234 Ucar;2023;11
31234 Ucar;2022;13
31234 Ucar;2021;11
31234 Ucar;2020;10
31234 Ucar;2019;9
31234 Ucar;2018;10
31234 Ucar;2017;12
31234 Ucar;2016;12
31234 Ucar;2015;10
31234 Ucar;2014;11
31234 Ucar;2013;10
31234 Ucar;2012;8
31235 Ujué/Uxue;2024;21
31235 Ujué/Uxue;2023;19
31235 Ujué/Uxue;2022;20
31235 Ujué/Uxue;2021;21
31235 Ujué/Uxue;2020;21
31235 Ujué/Uxue;2019;19
31235 Ujué/Uxue;2018;19
31235 Ujué/Uxue;2017;19
31235 Ujué/Uxue;2016;18
31235 Ujué/Uxue;2015;18
31235 Ujué/Uxue;2014;19
31235 Ujué/Uxue;2013;21
31235 Ujué/Uxue;2012;21
31236 Ultzama;2024;116
31236 Ultzama;2023;116
31236 Ultzama;2022;124
31236 Ultzama;2021;116
31236 Ultzama;2020;121
31236 Ultzama;2019;131
31236 Ultzama;2018;136
31236 Ultzama;2017;142
31236 Ultzama;2016;139
31236 Ultzama;2015;138
31236 Ultzama;2014;132
31236 Ultzama;2013;127
31236 Ultzama;2012;127
31237 Unciti;2024;18
31237 Unciti;2023;17
31237 Unciti;2022;21
31237 Unciti;2021;16
31237 Unciti;2020;19
31237 Unciti;2019;14
31237 Unciti;2018;16
31237 Unciti;2017;15
31237 Unciti;2016;15
31237 Unciti;2015;16
31237 Unciti;2014;14
31237 Unciti;2013;11
31237 Unciti;2012;13
31238 Unzué/Untzue;2024;10
31238 Unzué/Untzue;2023;9
31238 Unzué/Untzue;2022;8
31238 Unzué/Untzue;2021;6
31238 Unzué/Untzue;2020;7
31238 Unzué/Untzue;2019;7
31238 Unzué/Untzue;2018;9
31238 Unzué/Untzue;2017;8
31238 Unzué/Untzue;2016;8
31238 Unzué/Untzue;2015;9
31238 Unzué/Untzue;2014;8
31238 Unzué/Untzue;2013;8
31238 Unzué/Untzue;2012;7
31239 Urdazubi/Urdax;2024;65
31239 Urdazubi/Urdax;2023;60
31239 Urdazubi/Urdax;2022;60
31239 Urdazubi/Urdax;2021;63
31239 Urdazubi/Urdax;2020;63
31239 Urdazubi/Urdax;2019;64
31239 Urdazubi/Urdax;2018;70
31239 Urdazubi/Urdax;2017;72
31239 Urdazubi/Urdax;2016;72
31239 Urdazubi/Urdax;2015;76
31239 Urdazubi/Urdax;2014;76
31239 Urdazubi/Urdax;2013;75
31239 Urdazubi/Urdax;2012;75
31240 Urdiain;2024;31
31240 Urdiain;2023;35
31240 Urdiain;2022;38
31240 Urdiain;2021;38
31240 Urdiain;2020;40
31240 Urdiain;2019;38
31240 Urdiain;2018;41
31240 Urdiain;2017;46
31240 Urdiain;2016;55
31240 Urdiain;2015;51
31240 Urdiain;2014;48
31240 Urdiain;2013;52
31240 Urdiain;2012;50
31241 Urraul Alto;2024;8
31241 Urraul Alto;2023;5
31241 Urraul Alto;2022;6
31241 Urraul Alto;2021;6
31241 Urraul Alto;2020;7
31241 Urraul Alto;2019;9
31241 Urraul Alto;2018;7
31241 Urraul Alto;2017;10
31241 Urraul Alto;2016;10
31241 Urraul Alto;2015;7
31241 Urraul Alto;2014;7
31241 Urraul Alto;2013;9
31241 Urraul Alto;2012;9
31242 Urraul Bajo;2024;22
31242 Urraul Bajo;2023;20
31242 Urraul Bajo;2022;23
31242 Urraul Bajo;2021;16
31242 Urraul Bajo;2020;17
31242 Urraul Bajo;2019;16
31242 Urraul Bajo;2018;10
31242 Urraul Bajo;2017;12
31242 Urraul Bajo;2016;16
31242 Urraul Bajo;2015;13
31242 Urraul Bajo;2014;13
31242 Urraul Bajo;2013;14
31242 Urraul Bajo;2012;14
31243 Urroz-Villa;2024;34
31243 Urroz-Villa;2023;35
31243 Urroz-Villa;2022;35
31243 Urroz-Villa;2021;32
31243 Urroz-Villa;2020;32
31243 Urroz-Villa;2019;31
31243 Urroz-Villa;2018;32
31243 Urroz-Villa;2017;32
31243 Urroz-Villa;2016;31
31243 Urroz-Villa;2015;29
31243 Urroz-Villa;2014;23
31243 Urroz-Villa;2013;23
31243 Urroz-Villa;2012;22
31244 Urroz;2024;5
31244 Urroz;2023;6
31244 Urroz;2022;7
31244 Urroz;2021;7
31244 Urroz;2020;8
31244 Urroz;2019;8
31244 Urroz;2018;8
31244 Urroz;2017;8
31244 Urroz;2016;7
31244 Urroz;2015;7
31244 Urroz;2014;8
31244 Urroz;2013;9
31244 Urroz;2012;9
31245 Urzainqui/Urzainki;2024;7
31245 Urzainqui/Urzainki;2023;7
31245 Urzainqui/Urzainki;2022;10
31245 Urzainqui/Urzainki;2021;11
31245 Urzainqui/Urzainki;2020;10
31245 Urzainqui/Urzainki;2019;10
31245 Urzainqui/Urzainki;2018;10
31245 Urzainqui/Urzainki;2017;10
31245 Urzainqui/Urzainki;2016;11
31245 Urzainqui/Urzainki;2015;9
31245 Urzainqui/Urzainki;2014;11
31245 Urzainqui/Urzainki;2013;10
31245 Urzainqui/Urzainki;2012;10
31246 Uterga;2024;11
31246 Uterga;2023;14
31246 Uterga;2022;17
31246 Uterga;2021;14
31246 Uterga;2020;15
31246 Uterga;2019;15
31246 Uterga;2018;15
31246 Uterga;2017;16
31246 Uterga;2016;15
31246 Uterga;2015;12
31246 Uterga;2014;11
31246 Uterga;2013;10
31246 Uterga;2012;9
31247 Uztárroz/Uztarroze;2024;.
31247 Uztárroz/Uztarroze;2023;4
31247 Uztárroz/Uztarroze;2022;5
31247 Uztárroz/Uztarroze;2021;6
31247 Uztárroz/Uztarroze;2020;5
31247 Uztárroz/Uztarroze;2019;7
31247 Uztárroz/Uztarroze;2018;8
31247 Uztárroz/Uztarroze;2017;9
31247 Uztárroz/Uztarroze;2016;10
31247 Uztárroz/Uztarroze;2015;9
31247 Uztárroz/Uztarroze;2014;9
31247 Uztárroz/Uztarroze;2013;10
31247 Uztárroz/Uztarroze;2012;10
31248 Luzaide/Valcarlos;2024;41
31248 Luzaide/Valcarlos;2023;41
31248 Luzaide/Valcarlos;2022;44
31248 Luzaide/Valcarlos;2021;43
31248 Luzaide/Valcarlos;2020;46
31248 Luzaide/Valcarlos;2019;43
31248 Luzaide/Valcarlos;2018;43
31248 Luzaide/Valcarlos;2017;44
31248 Luzaide/Valcarlos;2016;44
31248 Luzaide/Valcarlos;2015;44
31248 Luzaide/Valcarlos;2014;45
31248 Luzaide/Valcarlos;2013;54
31248 Luzaide/Valcarlos;2012;49
31249 Valtierra;2024;107
31249 Valtierra;2023;111
31249 Valtierra;2022;123
31249 Valtierra;2021;125
31249 Valtierra;2020;126
31249 Valtierra;2019;127
31249 Valtierra;2018;139
31249 Valtierra;2017;140
31249 Valtierra;2016;150
31249 Valtierra;2015;142
31249 Valtierra;2014;138
31249 Valtierra;2013;136
31249 Valtierra;2012;138
31250 Bera;2024;322
31250 Bera;2023;334
31250 Bera;2022;374
31250 Bera;2021;365
31250 Bera;2020;371
31250 Bera;2019;368
31250 Bera;2018;390
31250 Bera;2017;387
31250 Bera;2016;383
31250 Bera;2015;404
31250 Bera;2014;399
31250 Bera;2013;392
31250 Bera;2012;400
31251 Viana;2024;260
31251 Viana;2023;258
31251 Viana;2022;291
31251 Viana;2021;292
31251 Viana;2020;296
31251 Viana;2019;299
31251 Viana;2018;310
31251 Viana;2017;294
31251 Viana;2016;295
31251 Viana;2015;294
31251 Viana;2014;287
31251 Viana;2013;286
31251 Viana;2012;288
31252 Vidángoz/Bidankoze;2024;6
31252 Vidángoz/Bidankoze;2023;5
31252 Vidángoz/Bidankoze;2022;6
31252 Vidángoz/Bidankoze;2021;8
31252 Vidángoz/Bidankoze;2020;7
31252 Vidángoz/Bidankoze;2019;6
31252 Vidángoz/Bidankoze;2018;7
31252 Vidángoz/Bidankoze;2017;8
31252 Vidángoz/Bidankoze;2016;7
31252 Vidángoz/Bidankoze;2015;7
31252 Vidángoz/Bidankoze;2014;8
31252 Vidángoz/Bidankoze;2013;8
31252 Vidángoz/Bidankoze;2012;8
31253 Bidaurreta;2024;5
31253 Bidaurreta;2023;5
31253 Bidaurreta;2022;7
31253 Bidaurreta;2021;7
31253 Bidaurreta;2020;7
31253 Bidaurreta;2019;7
31253 Bidaurreta;2018;7
31253 Bidaurreta;2017;6
31253 Bidaurreta;2016;7
31253 Bidaurreta;2015;5
31253 Bidaurreta;2014;5
31253 Bidaurreta;2013;7
31253 Bidaurreta;2012;7
31254 Villafranca;2024;164
31254 Villafranca;2023;167
31254 Villafranca;2022;172
31254 Villafranca;2021;161
31254 Villafranca;2020;159
31254 Villafranca;2019;161
31254 Villafranca;2018;177
31254 Villafranca;2017;170
31254 Villafranca;2016;174
31254 Villafranca;2015;170
31254 Villafranca;2014;167
31254 Villafranca;2013;160
31254 Villafranca;2012;155
31255 Villamayor de Monjardín;2024;10
31255 Villamayor de Monjardín;2023;12
31255 Villamayor de Monjardín;2022;13
31255 Villamayor de Monjardín;2021;13
31255 Villamayor de Monjardín;2020;14
31255 Villamayor de Monjardín;2019;15
31255 Villamayor de Monjardín;2018;15
31255 Villamayor de Monjardín;2017;13
31255 Villamayor de Monjardín;2016;13
31255 Villamayor de Monjardín;2015;13
31255 Villamayor de Monjardín;2014;9
31255 Villamayor de Monjardín;2013;7
31255 Villamayor de Monjardín;2012;8
31256 Hiriberri/Villanueva de Aezkoa;2024;.
31256 Hiriberri/Villanueva de Aezkoa;2023;.
31256 Hiriberri/Villanueva de Aezkoa;2022;4
31256 Hiriberri/Villanueva de Aezkoa;2021;4
31256 Hiriberri/Villanueva de Aezkoa;2020;6
31256 Hiriberri/Villanueva de Aezkoa;2019;6
31256 Hiriberri/Villanueva de Aezkoa;2018;6
31256 Hiriberri/Villanueva de Aezkoa;2017;5
31256 Hiriberri/Villanueva de Aezkoa;2016;7
31256 Hiriberri/Villanueva de Aezkoa;2015;8
31256 Hiriberri/Villanueva de Aezkoa;2014;9
31256 Hiriberri/Villanueva de Aezkoa;2013;9
31256 Hiriberri/Villanueva de Aezkoa;2012;10
31257 Villatuerta;2024;117
31257 Villatuerta;2023;113
31257 Villatuerta;2022;120
31257 Villatuerta;2021;111
31257 Villatuerta;2020;120
31257 Villatuerta;2019;121
31257 Villatuerta;2018;125
31257 Villatuerta;2017;129
31257 Villatuerta;2016;133
31257 Villatuerta;2015;130
31257 Villatuerta;2014;131
31257 Villatuerta;2013;117
31257 Villatuerta;2012;113
31258 Villava/Atarrabia;2024;431
31258 Villava/Atarrabia;2023;428
31258 Villava/Atarrabia;2022;487
31258 Villava/Atarrabia;2021;486
31258 Villava/Atarrabia;2020;493
31258 Villava/Atarrabia;2019;485
31258 Villava/Atarrabia;2018;498
31258 Villava/Atarrabia;2017;504
31258 Villava/Atarrabia;2016;490
31258 Villava/Atarrabia;2015;489
31258 Villava/Atarrabia;2014;466
31258 Villava/Atarrabia;2013;462
31258 Villava/Atarrabia;2012;456
31259 Igantzi;2024;33
31259 Igantzi;2023;35
31259 Igantzi;2022;37
31259 Igantzi;2021;43
31259 Igantzi;2020;44
31259 Igantzi;2019;44
31259 Igantzi;2018;50
31259 Igantzi;2017;47
31259 Igantzi;2016;52
31259 Igantzi;2015;48
31259 Igantzi;2014;55
31259 Igantzi;2013;55
31259 Igantzi;2012;59
31260 Valle de Yerri/Deierri;2024;108
31260 Valle de Yerri/Deierri;2023;106
31260 Valle de Yerri/Deierri;2022;115
31260 Valle de Yerri/Deierri;2021;106
31260 Valle de Yerri/Deierri;2020;107
31260 Valle de Yerri/Deierri;2019;107
31260 Valle de Yerri/Deierri;2018;103
31260 Valle de Yerri/Deierri;2017;110
31260 Valle de Yerri/Deierri;2016;111
31260 Valle de Yerri/Deierri;2015;107
31260 Valle de Yerri/Deierri;2014;106
31260 Valle de Yerri/Deierri;2013;107
31260 Valle de Yerri/Deierri;2012;110
31261 Yesa;2024;12
31261 Yesa;2023;15
31261 Yesa;2022;14
31261 Yesa;2021;13
31261 Yesa;2020;14
31261 Yesa;2019;13
31261 Yesa;2018;14
31261 Yesa;2017;15
31261 Yesa;2016;15
31261 Yesa;2015;15
31261 Yesa;2014;18
31261 Yesa;2013;18
31261 Yesa;2012;19
31262 Zabalza/Zabaltza;2024;9
31262 Zabalza/Zabaltza;2023;9
31262 Zabalza/Zabaltza;2022;9
31262 Zabalza/Zabaltza;2021;10
31262 Zabalza/Zabaltza;2020;8
31262 Zabalza/Zabaltza;2019;11
31262 Zabalza/Zabaltza;2018;11
31262 Zabalza/Zabaltza;2017;12
31262 Zabalza/Zabaltza;2016;12
31262 Zabalza/Zabaltza;2015;8
31262 Zabalza/Zabaltza;2014;13
31262 Zabalza/Zabaltza;2013;8
31262 Zabalza/Zabaltza;2012;8
31263 Zubieta;2024;11
31263 Zubieta;2023;13
31263 Zubieta;2022;13
31263 Zubieta;2021;13
31263 Zubieta;2020;16
31263 Zubieta;2019;16
31263 Zubieta;2018;16
31263 Zubieta;2017;15
31263 Zubieta;2016;16
31263 Zubieta;2015;17
31263 Zubieta;2014;16
31263 Zubieta;2013;15
31263 Zubieta;2012;16
31264 Zugarramurdi;2024;32
31264 Zugarramurdi;2023;31
31264 Zugarramurdi;2022;38
31264 Zugarramurdi;2021;35
31264 Zugarramurdi;2020;31
31264 Zugarramurdi;2019;35
31264 Zugarramurdi;2018;37
31264 Zugarramurdi;2017;38
31264 Zugarramurdi;2016;37
31264 Zugarramurdi;2015;37
31264 Zugarramurdi;2014;34
31264 Zugarramurdi;2013;34
31264 Zugarramurdi;2012;31
31265 Zúñiga;2024;6
31265 Zúñiga;2023;6
31265 Zúñiga;2022;7
31265 Zúñiga;2021;8
31265 Zúñiga;2020;7
31265 Zúñiga;2019;6
31265 Zúñiga;2018;8
31265 Zúñiga;2017;8
31265 Zúñiga;2016;7
31265 Zúñiga;2015;7
31265 Zúñiga;2014;7
31265 Zúñiga;2013;6
31265 Zúñiga;2012;4
31901 Barañáin/Barañain;2024;713
31901 Barañáin/Barañain;2023;721
31901 Barañáin/Barañain;2022;815
31901 Barañáin/Barañain;2021;789
31901 Barañáin/Barañain;2020;839
31901 Barañáin/Barañain;2019;799
31901 Barañáin/Barañain;2018;775
31901 Barañáin/Barañain;2017;786
31901 Barañáin/Barañain;2016;790
31901 Barañáin/Barañain;2015;776
31901 Barañáin/Barañain;2014;752
31901 Barañáin/Barañain;2013;741
31901 Barañáin/Barañain;2012;763
31902 Berrioplano/Berriobeiti;2024;628
31902 Berrioplano/Berriobeiti;2023;625
31902 Berrioplano/Berriobeiti;2022;668
31902 Berrioplano/Berriobeiti;2021;655
