Municipios;Periodo;Total
46222 Sant Joanet;2018;10.578
46222 Sant Joanet;2017;9.525
46222 Sant Joanet;2016;9.433
46222 Sant Joanet;2015;8.950
46223 Sedaví;2022;12.775
46223 Sedaví;2021;12.064
46223 Sedaví;2020;11.410
46223 Sedaví;2019;11.341
46223 Sedaví;2018;10.726
46223 Sedaví;2017;10.265
46223 Sedaví;2016;9.824
46223 Sedaví;2015;9.589
46224 Segart;2022;15.835
46224 Segart;2021;15.832
46224 Segart;2020;14.390
46224 Segart;2019;14.118
46224 Segart;2018;14.250
46224 Segart;2017;13.100
46224 Segart;2016;12.056
46224 Segart;2015;12.139
46225 Sellent;2022;11.928
46225 Sellent;2021;11.497
46225 Sellent;2020;10.890
46225 Sellent;2019;10.470
46225 Sellent;2018;9.990
46225 Sellent;2017;9.515
46225 Sellent;2016;9.199
46225 Sellent;2015;8.986
46226 Sempere;2022;.
46226 Sempere;2021;.
46226 Sempere;2020;.
46226 Sempere;2019;.
46226 Sempere;2018;.
46226 Sempere;2017;.
46226 Sempere;2016;.
46226 Sempere;2015;.
46227 Senyera;2022;12.027
46227 Senyera;2021;11.183
46227 Senyera;2020;10.643
46227 Senyera;2019;10.271
46227 Senyera;2018;9.624
46227 Senyera;2017;9.115
46227 Senyera;2016;8.553
46227 Senyera;2015;8.155
46228 Serra;2022;14.331
46228 Serra;2021;13.368
46228 Serra;2020;12.516
46228 Serra;2019;12.268
46228 Serra;2018;11.882
46228 Serra;2017;11.059
46228 Serra;2016;10.490
46228 Serra;2015;10.438
46229 Siete Aguas;2022;13.449
46229 Siete Aguas;2021;12.759
46229 Siete Aguas;2020;12.001
46229 Siete Aguas;2019;12.370
46229 Siete Aguas;2018;11.539
46229 Siete Aguas;2017;10.851
46229 Siete Aguas;2016;10.230
46229 Siete Aguas;2015;9.823
46230 Silla;2022;12.371
46230 Silla;2021;11.768
46230 Silla;2020;11.390
46230 Silla;2019;11.259
46230 Silla;2018;10.820
46230 Silla;2017;10.294
46230 Silla;2016;10.006
46230 Silla;2015;9.647
46231 Simat de la Valldigna;2022;12.111
46231 Simat de la Valldigna;2021;11.722
46231 Simat de la Valldigna;2020;11.187
46231 Simat de la Valldigna;2019;10.949
46231 Simat de la Valldigna;2018;10.184
46231 Simat de la Valldigna;2017;9.617
46231 Simat de la Valldigna;2016;9.004
46231 Simat de la Valldigna;2015;8.827
46232 Sinarcas;2022;12.299
46232 Sinarcas;2021;11.323
46232 Sinarcas;2020;10.713
46232 Sinarcas;2019;10.415
46232 Sinarcas;2018;10.146
46232 Sinarcas;2017;9.412
46232 Sinarcas;2016;8.933
46232 Sinarcas;2015;9.216
46233 Sollana;2022;13.031
46233 Sollana;2021;12.301
46233 Sollana;2020;11.808
46233 Sollana;2019;11.631
46233 Sollana;2018;11.254
46233 Sollana;2017;10.714
46233 Sollana;2016;10.354
46233 Sollana;2015;10.023
46234 Sot de Chera;2022;12.451
46234 Sot de Chera;2021;11.990
46234 Sot de Chera;2020;11.668
46234 Sot de Chera;2019;11.929
46234 Sot de Chera;2018;11.765
46234 Sot de Chera;2017;10.516
46234 Sot de Chera;2016;9.983
46234 Sot de Chera;2015;9.941
46235 Sueca;2022;12.945
46235 Sueca;2021;12.227
46235 Sueca;2020;11.721
46235 Sueca;2019;11.527
46235 Sueca;2018;11.031
46235 Sueca;2017;10.431
46235 Sueca;2016;9.925
46235 Sueca;2015;9.654
46236 Sumacàrcer;2022;11.964
46236 Sumacàrcer;2021;11.544
46236 Sumacàrcer;2020;11.067
46236 Sumacàrcer;2019;10.581
46236 Sumacàrcer;2018;10.321
46236 Sumacàrcer;2017;9.721
46236 Sumacàrcer;2016;9.121
46236 Sumacàrcer;2015;8.879
46237 Tavernes Blanques;2022;12.589
46237 Tavernes Blanques;2021;11.863
46237 Tavernes Blanques;2020;11.263
46237 Tavernes Blanques;2019;11.180
46237 Tavernes Blanques;2018;10.832
46237 Tavernes Blanques;2017;10.341
46237 Tavernes Blanques;2016;10.010
46237 Tavernes Blanques;2015;9.602
46238 Tavernes de la Valldigna;2022;12.530
46238 Tavernes de la Valldigna;2021;11.931
46238 Tavernes de la Valldigna;2020;12.106
46238 Tavernes de la Valldigna;2019;11.515
46238 Tavernes de la Valldigna;2018;11.683
46238 Tavernes de la Valldigna;2017;10.160
46238 Tavernes de la Valldigna;2016;9.798
46238 Tavernes de la Valldigna;2015;9.433
46239 Teresa de Cofrentes;2022;12.204
46239 Teresa de Cofrentes;2021;10.906
46239 Teresa de Cofrentes;2020;10.586
46239 Teresa de Cofrentes;2019;10.041
46239 Teresa de Cofrentes;2018;9.533
46239 Teresa de Cofrentes;2017;8.616
46239 Teresa de Cofrentes;2016;8.370
46239 Teresa de Cofrentes;2015;8.804
46240 Terrateig;2022;12.828
46240 Terrateig;2021;11.547
46240 Terrateig;2020;12.249
46240 Terrateig;2019;12.095
46240 Terrateig;2018;10.890
46240 Terrateig;2017;9.974
46240 Terrateig;2016;9.159
46240 Terrateig;2015;8.836
46241 Titaguas;2022;13.287
46241 Titaguas;2021;12.747
46241 Titaguas;2020;11.897
46241 Titaguas;2019;11.897
46241 Titaguas;2018;10.873
46241 Titaguas;2017;11.072
46241 Titaguas;2016;10.503
46241 Titaguas;2015;10.198
46242 Torrebaja;2022;13.467
46242 Torrebaja;2021;12.772
46242 Torrebaja;2020;12.256
46242 Torrebaja;2019;12.189
46242 Torrebaja;2018;11.151
46242 Torrebaja;2017;10.985
46242 Torrebaja;2016;10.437
46242 Torrebaja;2015;10.293
46243 Torrella;2022;12.798
46243 Torrella;2021;11.443
46243 Torrella;2020;10.111
46243 Torrella;2019;9.718
46243 Torrella;2018;9.065
46243 Torrella;2017;8.518
46243 Torrella;2016;8.393
46243 Torrella;2015;7.931
46244 Torrent;2022;12.215
46244 Torrent;2021;11.568
46244 Torrent;2020;11.020
46244 Torrent;2019;10.838
46244 Torrent;2018;10.354
46244 Torrent;2017;9.802
46244 Torrent;2016;9.444
46244 Torrent;2015;9.153
46245 Torres Torres;2022;15.523
46245 Torres Torres;2021;15.030
46245 Torres Torres;2020;14.824
46245 Torres Torres;2019;13.758
46245 Torres Torres;2018;13.471
46245 Torres Torres;2017;12.502
46245 Torres Torres;2016;11.121
46245 Torres Torres;2015;10.784
46246 Tous;2022;12.887
46246 Tous;2021;12.295
46246 Tous;2020;12.048
46246 Tous;2019;11.661
46246 Tous;2018;10.867
46246 Tous;2017;10.541
46246 Tous;2016;10.001
46246 Tous;2015;10.021
46247 Tuéjar;2022;12.579
46247 Tuéjar;2021;11.540
46247 Tuéjar;2020;10.940
46247 Tuéjar;2019;10.789
46247 Tuéjar;2018;10.072
46247 Tuéjar;2017;9.620
46247 Tuéjar;2016;9.575
46247 Tuéjar;2015;9.186
46248 Turís;2022;11.589
46248 Turís;2021;10.965
46248 Turís;2020;10.782
46248 Turís;2019;10.138
46248 Turís;2018;9.791
46248 Turís;2017;9.138
46248 Turís;2016;8.740
46248 Turís;2015;8.544
46249 Utiel;2022;11.625
46249 Utiel;2021;11.144
46249 Utiel;2020;10.675
46249 Utiel;2019;10.647
46249 Utiel;2018;10.239
46249 Utiel;2017;9.560
46249 Utiel;2016;9.081
46249 Utiel;2015;8.930
46250 València;2022;15.201
46250 València;2021;14.348
46250 València;2020;13.873
46250 València;2019;13.643
46250 València;2018;13.086
46250 València;2017;12.453
46250 València;2016;12.133
46250 València;2015;11.858
46251 Vallada;2022;12.252
46251 Vallada;2021;11.534
46251 Vallada;2020;11.021
46251 Vallada;2019;10.730
46251 Vallada;2018;9.849
46251 Vallada;2017;9.209
46251 Vallada;2016;8.855
46251 Vallada;2015;8.239
46252 Vallanca;2022;13.552
46252 Vallanca;2021;14.405
46252 Vallanca;2020;11.576
46252 Vallanca;2019;11.350
46252 Vallanca;2018;10.948
46252 Vallanca;2017;11.018
46252 Vallanca;2016;11.614
46252 Vallanca;2015;11.337
46253 Vallés;2022;10.906
46253 Vallés;2021;9.929
46253 Vallés;2020;9.403
46253 Vallés;2019;8.800
46253 Vallés;2018;7.971
46253 Vallés;2017;7.800
46253 Vallés;2016;7.595
46253 Vallés;2015;7.648
46254 Venta del Moro;2022;10.478
46254 Venta del Moro;2021;9.319
46254 Venta del Moro;2020;8.704
46254 Venta del Moro;2019;9.449
46254 Venta del Moro;2018;9.157
46254 Venta del Moro;2017;8.151
46254 Venta del Moro;2016;7.316
46254 Venta del Moro;2015;7.341
46255 Vilallonga/Villalonga;2022;12.188
46255 Vilallonga/Villalonga;2021;11.761
46255 Vilallonga/Villalonga;2020;11.172
46255 Vilallonga/Villalonga;2019;11.434
46255 Vilallonga/Villalonga;2018;10.736
46255 Vilallonga/Villalonga;2017;10.410
46255 Vilallonga/Villalonga;2016;9.636
46255 Vilallonga/Villalonga;2015;9.669
46256 Vilamarxant;2022;11.912
46256 Vilamarxant;2021;11.249
46256 Vilamarxant;2020;10.612
46256 Vilamarxant;2019;10.400
46256 Vilamarxant;2018;9.797
46256 Vilamarxant;2017;9.371
46256 Vilamarxant;2016;8.860
46256 Vilamarxant;2015;8.750
46257 Castelló;2022;12.384
46257 Castelló;2021;11.614
46257 Castelló;2020;10.948
46257 Castelló;2019;10.870
46257 Castelló;2018;10.246
46257 Castelló;2017;9.910
46257 Castelló;2016;9.431
46257 Castelló;2015;9.036
46258 Villar del Arzobispo;2022;12.427
46258 Villar del Arzobispo;2021;11.666
46258 Villar del Arzobispo;2020;11.158
46258 Villar del Arzobispo;2019;10.804
46258 Villar del Arzobispo;2018;10.405
46258 Villar del Arzobispo;2017;9.873
46258 Villar del Arzobispo;2016;9.622
46258 Villar del Arzobispo;2015;9.321
46259 Villargordo del Cabriel;2022;11.671
46259 Villargordo del Cabriel;2021;10.781
46259 Villargordo del Cabriel;2020;10.127
46259 Villargordo del Cabriel;2019;10.665
46259 Villargordo del Cabriel;2018;10.538
46259 Villargordo del Cabriel;2017;9.872
46259 Villargordo del Cabriel;2016;9.063
46259 Villargordo del Cabriel;2015;9.044
46260 Vinalesa;2022;13.763
46260 Vinalesa;2021;12.921
46260 Vinalesa;2020;12.524
46260 Vinalesa;2019;12.288
46260 Vinalesa;2018;11.645
46260 Vinalesa;2017;11.273
46260 Vinalesa;2016;10.992
46260 Vinalesa;2015;10.564
46261 Yátova;2022;13.113
46261 Yátova;2021;12.509
46261 Yátova;2020;12.043
46261 Yátova;2019;11.707
46261 Yátova;2018;11.004
46261 Yátova;2017;10.340
46261 Yátova;2016;10.014
46261 Yátova;2015;9.768
46262 Yesa, La;2022;13.717
46262 Yesa, La;2021;13.265
46262 Yesa, La;2020;13.141
46262 Yesa, La;2019;12.434
46262 Yesa, La;2018;12.426
46262 Yesa, La;2017;10.777
46262 Yesa, La;2016;10.355
46262 Yesa, La;2015;10.465
46263 Zarra;2022;10.747
46263 Zarra;2021;10.223
46263 Zarra;2020;8.335
46263 Zarra;2019;9.761
46263 Zarra;2018;9.100
46263 Zarra;2017;8.917
46263 Zarra;2016;7.175
46263 Zarra;2015;7.692
46902 Gátova;2022;11.361
46902 Gátova;2021;10.994
46902 Gátova;2020;10.303
46902 Gátova;2019;10.145
46902 Gátova;2018;9.918
46902 Gátova;2017;9.109
46902 Gátova;2016;8.352
46902 Gátova;2015;8.919
46903 San Antonio de Benagéber;2022;17.083
46903 San Antonio de Benagéber;2021;15.931
46903 San Antonio de Benagéber;2020;15.635
46903 San Antonio de Benagéber;2019;15.227
46903 San Antonio de Benagéber;2018;14.556
46903 San Antonio de Benagéber;2017;13.705
46903 San Antonio de Benagéber;2016;13.780
46903 San Antonio de Benagéber;2015;13.465
46904 Benicull de Xúquer;2022;12.500
46904 Benicull de Xúquer;2021;11.636
46904 Benicull de Xúquer;2020;11.217
46904 Benicull de Xúquer;2019;11.100
46904 Benicull de Xúquer;2018;10.578
46904 Benicull de Xúquer;2017;10.034
46904 Benicull de Xúquer;2016;9.718
46904 Benicull de Xúquer;2015;9.689
47001 Adalia;2022;14.694
47001 Adalia;2021;14.423
47001 Adalia;2020;13.506
47001 Adalia;2019;.
47001 Adalia;2018;.
47001 Adalia;2017;.
47001 Adalia;2016;.
47001 Adalia;2015;.
47002 Aguasal;2022;13.858
47002 Aguasal;2021;14.423
47002 Aguasal;2020;13.506
47002 Aguasal;2019;.
47002 Aguasal;2018;.
47002 Aguasal;2017;.
47002 Aguasal;2016;.
47002 Aguasal;2015;.
47003 Aguilar de Campos;2022;12.481
47003 Aguilar de Campos;2021;12.075
47003 Aguilar de Campos;2020;11.814
47003 Aguilar de Campos;2019;11.115
47003 Aguilar de Campos;2018;10.343
47003 Aguilar de Campos;2017;9.916
47003 Aguilar de Campos;2016;9.651
47003 Aguilar de Campos;2015;9.189
47004 Alaejos;2022;11.912
47004 Alaejos;2021;11.280
47004 Alaejos;2020;10.728
47004 Alaejos;2019;10.618
47004 Alaejos;2018;10.413
47004 Alaejos;2017;9.800
47004 Alaejos;2016;9.306
47004 Alaejos;2015;8.615
47005 Alcazarén;2022;11.362
47005 Alcazarén;2021;11.368
47005 Alcazarén;2020;10.804
47005 Alcazarén;2019;10.818
47005 Alcazarén;2018;10.115
47005 Alcazarén;2017;9.832
47005 Alcazarén;2016;9.440
47005 Alcazarén;2015;9.095
47006 Aldea de San Miguel;2022;12.994
47006 Aldea de San Miguel;2021;13.462
47006 Aldea de San Miguel;2020;11.941
47006 Aldea de San Miguel;2019;11.886
47006 Aldea de San Miguel;2018;10.956
47006 Aldea de San Miguel;2017;9.889
47006 Aldea de San Miguel;2016;9.911
47006 Aldea de San Miguel;2015;9.536
47007 Aldeamayor de San Martín;2022;13.891
47007 Aldeamayor de San Martín;2021;13.655
47007 Aldeamayor de San Martín;2020;12.710
47007 Aldeamayor de San Martín;2019;12.833
47007 Aldeamayor de San Martín;2018;12.388
47007 Aldeamayor de San Martín;2017;11.872
47007 Aldeamayor de San Martín;2016;11.509
47007 Aldeamayor de San Martín;2015;11.530
47008 Almenara de Adaja;2022;13.858
47008 Almenara de Adaja;2021;14.423
47008 Almenara de Adaja;2020;13.506
47008 Almenara de Adaja;2019;.
47008 Almenara de Adaja;2018;.
47008 Almenara de Adaja;2017;.
47008 Almenara de Adaja;2016;.
47008 Almenara de Adaja;2015;.
47009 Amusquillo;2022;16.594
47009 Amusquillo;2021;14.423
47009 Amusquillo;2020;15.270
47009 Amusquillo;2019;14.728
47009 Amusquillo;2018;13.799
47009 Amusquillo;2017;12.885
47009 Amusquillo;2016;13.592
47009 Amusquillo;2015;12.928
47010 Arroyo de la Encomienda;2022;15.478
47010 Arroyo de la Encomienda;2021;14.850
47010 Arroyo de la Encomienda;2020;14.300
47010 Arroyo de la Encomienda;2019;14.212
47010 Arroyo de la Encomienda;2018;13.544
47010 Arroyo de la Encomienda;2017;13.163
47010 Arroyo de la Encomienda;2016;12.849
47010 Arroyo de la Encomienda;2015;12.602
47011 Ataquines;2022;12.173
47011 Ataquines;2021;11.766
47011 Ataquines;2020;11.489
47011 Ataquines;2019;11.577
47011 Ataquines;2018;10.581
47011 Ataquines;2017;10.201
47011 Ataquines;2016;9.505
47011 Ataquines;2015;9.297
47012 Bahabón;2022;13.858
47012 Bahabón;2021;14.423
47012 Bahabón;2020;13.506
47012 Bahabón;2019;13.855
47012 Bahabón;2018;12.977
47012 Bahabón;2017;11.723
47012 Bahabón;2016;11.681
47012 Bahabón;2015;11.344
47013 Barcial de la Loma;2022;16.635
47013 Barcial de la Loma;2021;14.423
47013 Barcial de la Loma;2020;13.506
47013 Barcial de la Loma;2019;.
47013 Barcial de la Loma;2018;.
47013 Barcial de la Loma;2017;.
47013 Barcial de la Loma;2016;.
47013 Barcial de la Loma;2015;13.004
47014 Barruelo del Valle;2022;14.694
47014 Barruelo del Valle;2021;14.423
47014 Barruelo del Valle;2020;13.506
47014 Barruelo del Valle;2019;.
47014 Barruelo del Valle;2018;.
47014 Barruelo del Valle;2017;.
47014 Barruelo del Valle;2016;.
47014 Barruelo del Valle;2015;.
47015 Becilla de Valderaduey;2022;14.234
47015 Becilla de Valderaduey;2021;12.958
47015 Becilla de Valderaduey;2020;12.206
47015 Becilla de Valderaduey;2019;11.338
47015 Becilla de Valderaduey;2018;10.762
47015 Becilla de Valderaduey;2017;10.762
47015 Becilla de Valderaduey;2016;9.228
47015 Becilla de Valderaduey;2015;10.730
47016 Benafarces;2022;14.694
47016 Benafarces;2021;14.423
47016 Benafarces;2020;13.506
47016 Benafarces;2019;.
47016 Benafarces;2018;.
47016 Benafarces;2017;.
47016 Benafarces;2016;.
47016 Benafarces;2015;.
47017 Bercero;2022;15.470
47017 Bercero;2021;13.974
47017 Bercero;2020;13.721
47017 Bercero;2019;13.210
47017 Bercero;2018;12.699
47017 Bercero;2017;11.524
47017 Bercero;2016;11.121
47017 Bercero;2015;10.369
47018 Berceruelo;2022;14.694
47018 Berceruelo;2021;14.423
47018 Berceruelo;2020;13.506
47018 Berceruelo;2019;.
47018 Berceruelo;2018;.
47018 Berceruelo;2017;.
47018 Berceruelo;2016;.
47018 Berceruelo;2015;.
47019 Berrueces;2022;14.234
47019 Berrueces;2021;16.009
47019 Berrueces;2020;13.506
47019 Berrueces;2019;13.984
47019 Berrueces;2018;13.992
47019 Berrueces;2017;.
47019 Berrueces;2016;.
47019 Berrueces;2015;.
47020 Bobadilla del Campo;2022;13.158
47020 Bobadilla del Campo;2021;12.940
47020 Bobadilla del Campo;2020;11.995
47020 Bobadilla del Campo;2019;11.651
47020 Bobadilla del Campo;2018;11.025
47020 Bobadilla del Campo;2017;10.061
47020 Bobadilla del Campo;2016;10.728
47020 Bobadilla del Campo;2015;8.964
47021 Bocigas;2022;13.858
47021 Bocigas;2021;14.423
47021 Bocigas;2020;13.506
47021 Bocigas;2019;.
47021 Bocigas;2018;.
47021 Bocigas;2017;.
47021 Bocigas;2016;.
47021 Bocigas;2015;.
47022 Bocos de Duero;2022;13.858
47022 Bocos de Duero;2021;14.423
47022 Bocos de Duero;2020;13.506
47022 Bocos de Duero;2019;.
47022 Bocos de Duero;2018;.
47022 Bocos de Duero;2017;.
47022 Bocos de Duero;2016;.
47022 Bocos de Duero;2015;.
47023 Boecillo;2022;17.832
47023 Boecillo;2021;16.003
47023 Boecillo;2020;15.786
47023 Boecillo;2019;15.719
47023 Boecillo;2018;14.605
47023 Boecillo;2017;14.078
47023 Boecillo;2016;13.760
47023 Boecillo;2015;13.561
47024 Bolaños de Campos;2022;13.868
47024 Bolaños de Campos;2021;13.769
47024 Bolaños de Campos;2020;12.139
47024 Bolaños de Campos;2019;10.777
47024 Bolaños de Campos;2018;11.045
47024 Bolaños de Campos;2017;10.192
47024 Bolaños de Campos;2016;9.583
47024 Bolaños de Campos;2015;9.077
47025 Brahojos de Medina;2022;13.578
47025 Brahojos de Medina;2021;11.611
47025 Brahojos de Medina;2020;10.015
47025 Brahojos de Medina;2019;10.607
47025 Brahojos de Medina;2018;10.274
47025 Brahojos de Medina;2017;9.191
47025 Brahojos de Medina;2016;9.764
47025 Brahojos de Medina;2015;9.148
47026 Bustillo de Chaves;2022;14.234
47026 Bustillo de Chaves;2021;14.423
47026 Bustillo de Chaves;2020;13.506
47026 Bustillo de Chaves;2019;.
47026 Bustillo de Chaves;2018;.
47026 Bustillo de Chaves;2017;.
47026 Bustillo de Chaves;2016;.
47026 Bustillo de Chaves;2015;.
47027 Cabezón de Pisuerga;2022;12.984
47027 Cabezón de Pisuerga;2021;12.317
47027 Cabezón de Pisuerga;2020;11.880
47027 Cabezón de Pisuerga;2019;11.604
47027 Cabezón de Pisuerga;2018;11.127
47027 Cabezón de Pisuerga;2017;10.587
47027 Cabezón de Pisuerga;2016;10.444
47027 Cabezón de Pisuerga;2015;10.126
47028 Cabezón de Valderaduey;2022;14.234
47028 Cabezón de Valderaduey;2021;14.423
47028 Cabezón de Valderaduey;2020;13.506
47028 Cabezón de Valderaduey;2019;.
47028 Cabezón de Valderaduey;2018;.
47028 Cabezón de Valderaduey;2017;.
47028 Cabezón de Valderaduey;2016;.
47028 Cabezón de Valderaduey;2015;.
47029 Cabreros del Monte;2022;14.234
47029 Cabreros del Monte;2021;14.423
47029 Cabreros del Monte;2020;13.506
47029 Cabreros del Monte;2019;.
47029 Cabreros del Monte;2018;.
47029 Cabreros del Monte;2017;.
47029 Cabreros del Monte;2016;.
47029 Cabreros del Monte;2015;.
47030 Campaspero;2022;13.433
47030 Campaspero;2021;12.720
47030 Campaspero;2020;12.109
47030 Campaspero;2019;12.488
47030 Campaspero;2018;11.903
47030 Campaspero;2017;10.856
47030 Campaspero;2016;10.114
47030 Campaspero;2015;9.914
47031 Campillo, El;2022;13.771
47031 Campillo, El;2021;12.926
47031 Campillo, El;2020;11.855
47031 Campillo, El;2019;11.094
47031 Campillo, El;2018;10.612
47031 Campillo, El;2017;10.301
47031 Campillo, El;2016;9.543
47031 Campillo, El;2015;9.079
47032 Camporredondo;2022;14.919
47032 Camporredondo;2021;17.746
47032 Camporredondo;2020;16.489
47032 Camporredondo;2019;16.194
47032 Camporredondo;2018;14.260
47032 Camporredondo;2017;13.763
47032 Camporredondo;2016;13.657
47032 Camporredondo;2015;11.666
47033 Canalejas de Peñafiel;2022;13.919
47033 Canalejas de Peñafiel;2021;14.180
47033 Canalejas de Peñafiel;2020;13.162
47033 Canalejas de Peñafiel;2019;13.821
47033 Canalejas de Peñafiel;2018;12.813
47033 Canalejas de Peñafiel;2017;11.984
47033 Canalejas de Peñafiel;2016;11.424
47033 Canalejas de Peñafiel;2015;10.699
47034 Canillas de Esgueva;2022;14.694
47034 Canillas de Esgueva;2021;14.423
47034 Canillas de Esgueva;2020;13.506
47034 Canillas de Esgueva;2019;.
47034 Canillas de Esgueva;2018;.
47034 Canillas de Esgueva;2017;.
47034 Canillas de Esgueva;2016;.
47034 Canillas de Esgueva;2015;.
47035 Carpio;2022;11.356
47035 Carpio;2021;10.677
47035 Carpio;2020;9.805
47035 Carpio;2019;10.401
47035 Carpio;2018;10.119
47035 Carpio;2017;8.292
47035 Carpio;2016;9.242
47035 Carpio;2015;7.541
47036 Casasola de Arión;2022;12.983
47036 Casasola de Arión;2021;12.357
47036 Casasola de Arión;2020;10.775
47036 Casasola de Arión;2019;10.802
47036 Casasola de Arión;2018;9.306
47036 Casasola de Arión;2017;9.921
47036 Casasola de Arión;2016;8.683
47036 Casasola de Arión;2015;8.561
47037 Castrejón de Trabancos;2022;10.914
47037 Castrejón de Trabancos;2021;10.601
47037 Castrejón de Trabancos;2020;10.176
47037 Castrejón de Trabancos;2019;10.695
47037 Castrejón de Trabancos;2018;9.764
47037 Castrejón de Trabancos;2017;9.339
47037 Castrejón de Trabancos;2016;9.157
47037 Castrejón de Trabancos;2015;8.589
47038 Castrillo de Duero;2022;13.676
47038 Castrillo de Duero;2021;14.493
47038 Castrillo de Duero;2020;13.312
47038 Castrillo de Duero;2019;12.909
47038 Castrillo de Duero;2018;13.196
47038 Castrillo de Duero;2017;12.007
47038 Castrillo de Duero;2016;10.596
47038 Castrillo de Duero;2015;10.701
47039 Castrillo-Tejeriego;2022;15.301
47039 Castrillo-Tejeriego;2021;14.511
47039 Castrillo-Tejeriego;2020;12.631
47039 Castrillo-Tejeriego;2019;12.120
47039 Castrillo-Tejeriego;2018;12.056
47039 Castrillo-Tejeriego;2017;11.300
47039 Castrillo-Tejeriego;2016;10.520
47039 Castrillo-Tejeriego;2015;10.085
47040 Castrobol;2022;14.234
47040 Castrobol;2021;14.423
47040 Castrobol;2020;13.506
47040 Castrobol;2019;.
47040 Castrobol;2018;.
47040 Castrobol;2017;.
47040 Castrobol;2016;.
47040 Castrobol;2015;.
47041 Castrodeza;2022;15.626
47041 Castrodeza;2021;15.629
47041 Castrodeza;2020;14.853
47041 Castrodeza;2019;14.128
47041 Castrodeza;2018;14.144
47041 Castrodeza;2017;11.945
47041 Castrodeza;2016;12.678
47041 Castrodeza;2015;11.190
47042 Castromembibre;2022;14.694
47042 Castromembibre;2021;14.423
